1.13164 0.218385 0.604882
0.56324 0.108526 -0.620129
0.74402 0.23038 -0.329676
0.953006 0.311054 -0.00289836
1.15367 0.431161 0.333627
1.34361 0.556868 0.637903
0.743481 0.456482 -0.624758
0.955185 0.530496 -0.321024
1.12767 0.641899 -0.0134071
1.31454 0.783023 0.321203
1.52627 0.866842 0.634964


-1.54621 -0.854553 -0.591051
-1.29589 -0.772151 -0.346779
-1.127 -0.643812 -0.0267288
-0.984219 -0.567529 0.290339
-0.798386 -0.384431 0.639098
-1.29284 -0.552362 -0.641236
-1.12795 -0.446142 -0.344667
-0.968682 -0.331619 -0.011307
-0.740927 -0.196384 0.330212
-0.541758 -0.11399 0.641003
-1.12137 -0.201075 -0.643142
-0.969206 -0.0958127 -0.336328
-0.788981 0.0191619 -0.0136513
-0.581538 0.0953242 0.283998
-0.346237 0.210696 0.634043
-0.944762 0.0943113 -0.64244
-0.761574 0.197658 -0.333889
-0.566786 0.345568 0.0200377
-0.390414 0.445654 0.316102
-0.216055 0.564982 0.645345
-0.736917 0.404584 -0.640252
-0.560645 0.518078 -0.297867
-0.375149 0.637572 0.0216886
-0.174303 0.742432 0.304949
0.0132889 0.907955 0.657492
-1.13402 -0.867036 -0.647496
-0.951146 -0.740004 -0.348983
-0.772851 -0.646452 -0.0103591
-0.560795 -0.526621 0.28313
-0.402776 -0.42292 0.571346
-0.94508 -0.562001 -0.644114
-0.783215 -0.422975 -0.286743
-0.598641 -0.314079 0.0191261
-0.336558 -0.216799 0.265511
-0.200193 -0.143791 0.560879
-0.768211 -0.240758 -0.583505
-0.583555 -0.119093 -0.312789
-0.383453 -0.023268 -0.000318747
-0.152579 0.115443 0.321413
0.00424612 0.209342 0.618005
-0.60947 0.0664411 -0.662341
-0.348033 0.25717 -0.278952
-0.201322 0.30345 0.0260088
-0.0126804 0.428861 0.337301
0.206683 0.602254 0.630446
-0.381189 0.446221 -0.631103
-0.197302 0.591119 -0.284358
-0.0187461 0.673525 0.0108207
0.20873 0.743497 0.294775
0.379281 0.908799 0.668418
-0.789163 -0.910362 -0.632657
-0.558966 -0.790486 -0.296224
-0.393235 -0.671906 -0.0159615
-0.200503 -0.567203 0.335611
-0.0180031 -0.440927 0.64221
-0.555604 -0.528643 -0.59375
-0.420111 -0.449235 -0.285124
-0.162321 -0.338076 -0.0110543
0.0212211 -0.211408 0.297538
0.217788 -0.102114 0.613987
-0.379281 -0.204031 -0.577511
-0.158383 -0.116778 -0.284342
0.00908259 -0.0125911 0.0256671
0.202854 0.122076 0.323654
0.345468 0.216184 0.642618
-0.153518 0.120144 -0.642963
0.0129277 0.214242 -0.323661
0.198045 0.303363 -0.0190671
0.364249 0.427923 0.282363
0.597449 0.541286 0.590691
-0.010175 0.427373 -0.587721
0.202117 0.531021 -0.291874
0.409772 0.639071 -0.00558225
0.575041 0.786092 0.324423
0.762508 0.873046 0.588148
-0.407948 -0.919679 -0.650264
-0.214447 -0.74246 -0.326544
-0.0405244 -0.665087 -0.00450587
0.202207 -0.554722 0.309619
0.383563 -0.462347 0.581249
-0.215239 -0.524759 -0.599767
0.020687 -0.427883 -0.313447
0.183204 -0.338334 -0.0148426
0.361169 -0.202995 0.315299
0.591084 -0.136662 0.646785
0.0116631 -0.230272 -0.582222
0.185207 -0.0860822 -0.26886
0.410045 -0.0148375 0.00637536
0.576393 0.113877 0.331403
0.722401 0.219328 0.637733
0.211253 0.0839178 -0.584356
0.394471 0.234483 -0.302122
0.583856 0.312697 -0.0162556
0.772021 0.428986 0.291983
0.971085 0.545593 0.635322
0.345341 0.433357 -0.607776
0.59011 0.572015 -0.326163
0.747412 0.698049 -0.00982254
0.970154 0.726448 0.315833
1.14495 0.88215 0.620078
0.0109136 -0.85257 -0.650123
0.158352 -0.738827 -0.328826
0.34767 -0.678891 0.0075187
0.562531 -0.524832 0.285604
0.729773 -0.451834 0.609523
0.20273 -0.517094 -0.655843
0.359503 -0.436995 -0.33395
0.547881 -0.34526 -0.0133435
0.802313 -0.234712 0.296604
0.933522 -0.0747205 0.671489
0.398118 -0.222123 -0.619008
0.588365 -0.0886382 -0.281008
0.75299 -0.00114126 0.0414302
0.934162 0.125446 0.332304
1.12665 0.215075 0.602702
0.557927 0.108389 -0.620112
0.735701 0.238901 -0.343931
0.954458 0.295682 -0.00583056
1.16739 0.430288 0.344545
1.35267 0.560714 0.653643
0.726985 0.471938 -0.632701
0.959928 0.513413 -0.33016
1.11577 0.625839 -0.0218104
1.30814 0.7951 0.327572
1.53356 0.859565 0.648476


-1.55878 -0.842608 -0.580416
-1.29241 -0.775415 -0.351935
-1.13453 -0.647123 -0.0488832
-0.991865 -0.570591 0.288047
-0.815722 -0.361286 0.645363
-1.29265 -0.546531 -0.657966
-1.13646 -0.423549 -0.35604
-0.978936 -0.315154 -0.00674556
-0.745026 -0.211915 0.338899
-0.540038 -0.101524 0.649509
-1.1251 -0.210334 -0.65832
-0.982327 -0.0928187 -0.328653
-0.799298 0.0226607 -0.0215379
-0.563698 0.112188 0.277131
-0.338583 0.204663 0.634209
-0.957486 0.101187 -0.65621
-0.754131 0.193555 -0.343485
-0.575974 0.337281 0.0241135
-0.392064 0.437205 0.334078
-0.222294 0.571914 0.652333
-0.730029 0.392286 -0.648307
-0.575123 0.525904 -0.298298
-0.377506 0.638095 0.0255095
-0.172523 0.742347 0.3254
0.0135227 0.921508 0.670919
-1.14183 -0.876082 -0.668826
-0.924475 -0.750662 -0.350277
-0.768391 -0.645539 -0.0142588
-0.567572 -0.526022 0.27137
-0.422286 -0.42773 0.566374
-0.922934 -0.553402 -0.668605
-0.778834 -0.422183 -0.284075
-0.610413 -0.300843 0.010429
-0.332991 -0.232556 0.25661
-0.182 -0.137336 0.558684
-0.771854 -0.25661 -0.585307
-0.586222 -0.112995 -0.292764
-0.385156 -0.0107982 -0.0282886
-0.159031 0.104188 0.31935
-0.00137693 0.206712 0.630266
-0.598125 0.0503152 -0.681166
-0.327115 0.239422 -0.280427
-0.190254 0.298537 0.0433162
-0.00692189 0.437219 0.344075
0.212563 0.608875 0.63102
-0.375851 0.445223 -0.630234
-0.193523 0.605521 -0.283418
-0.00524301 0.668525 0.00373757
0.212483 0.738873 0.289544
0.388818 0.926506 0.687691
-0.787865 -0.924457 -0.636586
-0.580846 -0.807019 -0.306458
-0.400282 -0.671602 0.00137486
-0.189448 -0.577325 0.329663
-0.0195515 -0.442579 0.647305
-0.577311 -0.534228 -0.587256
-0.4276 -0.433502 -0.264615
-0.169177 -0.346179 -0.0155519
0.0263257 -0.227454 0.304274
0.213877 -0.121931 0.618307
-0.368088 -0.193821 -0.56226
-0.169254 -0.110546 -0.278359
0.0112001 -0.000573033 0.0262474
0.209719 0.121004 0.315318
0.361345 0.239884 0.654138
-0.150302 0.106643 -0.650851
0.0112219 0.210796 -0.305334
0.194439 0.290216 -0.012461
0.370571 0.422283 0.277789
0.598355 0.542195 0.576408
-0.0145476 0.445752 -0.579323
0.200052 0.534176 -0.281639
0.406847 0.6281 -0.00802107
0.561516 0.782453 0.301687
0.781652 0.87878 0.597723
-0.419636 -0.932705 -0.659603
-0.208123 -0.737623 -0.336605
-0.0451636 -0.671763 -0.00551607
0.184615 -0.555708 0.296611
0.375173 -0.463171 0.584585
-0.200796 -0.514447 -0.595214
-0.0025204 -0.430286 -0.303339
0.196489 -0.345399 -0.00804071
0.379604 -0.202313 0.3063
0.582572 -0.137807 0.651566
0.0132043 -0.212494 -0.581852
0.210622 -0.0833992 -0.258009
0.397044 -0.0110165 0.0223688
0.565829 0.112556 0.34117
0.711827 0.217549 0.648454
0.214379 0.0742196 -0.574106
0.39192 0.230007 -0.305125
0.591214 0.313187 -0.0144649
0.768819 0.433172 0.279961
0.976231 0.54409 0.642567
0.338593 0.429074 -0.603972
0.589714 0.584369 -0.324431
0.757766 0.712208 -0.0108384
0.962659 0.711682 0.313922
1.141 0.885668 0.629879
0.0107577 -0.835657 -0.662708
0.147733 -0.739386 -0.336201
0.331538 -0.686056 0.00293407
0.566214 -0.518123 0.27127
0.732885 -0.465527 0.603087
0.203707 -0.516766 -0.67401
0.37345 -0.430349 -0.335739
0.539545 -0.350574 -0.0244768
0.817244 -0.24412 0.301139
0.930887 -0.0660486 0.693954
0.410413 -0.2181 -0.615615
0.595033 -0.0840525 -0.281575
0.761017 -0.00336001 0.0500484
0.928392 0.119772 0.337134
1.12869 0.210345 0.619379
0.558074 0.110218 -0.623592
0.739961 0.243362 -0.352086
0.956251 0.283683 -0.00973323
1.18311 0.43588 0.340177
1.35446 0.55702 0.666994
0.71178 0.483888 -0.646757
0.965792 0.499987 -0.338917
1.10614 0.611503 -0.0235942
1.31561 0.803571 0.32709
1.54298 0.859072 0.660477


-1.57188 -0.830299 -0.573578
-1.28882 -0.777152 -0.354541
-1.14246 -0.650477 -0.0709815
-0.994395 -0.569947 0.286145
-0.832806 -0.343235 0.656433
-1.29792 -0.540694 -0.67634
-1.14416 -0.40355 -0.363942
-0.989835 -0.295944 0.00112152
-0.747643 -0.223892 0.339176
-0.542247 -0.085543 0.655043
-1.13308 -0.225458 -0.67508
-0.993371 -0.0906673 -0.318162
-0.806518 0.0249496 -0.0248176
-0.540315 0.116074 0.28247
-0.345329 0.200634 0.631232
-0.970303 0.11134 -0.668155
-0.744094 0.195351 -0.353243
-0.586179 0.33021 0.0137157
-0.38965 0.426291 0.354758
-0.224085 0.576311 0.657613
-0.725915 0.383794 -0.656526
-0.588011 0.533497 -0.300693
-0.379578 0.640561 0.0294039
-0.173136 0.75095 0.347863
0.0115874 0.932446 0.681237
-1.15189 -0.886682 -0.691081
-0.908648 -0.758586 -0.350367
-0.763742 -0.648013 -0.0152375
-0.582364 -0.531609 0.264491
-0.43794 -0.432067 0.572153
-0.910115 -0.553769 -0.694858
-0.778015 -0.425261 -0.285081
-0.620408 -0.284193 0.00396105
-0.34553 -0.244019 0.25671
-0.166764 -0.128229 0.580737
-0.775308 -0.248175 -0.592925
-0.592286 -0.104268 -0.281925
-0.387296 0.00746594 -0.0392111
-0.173301 0.0918562 0.318469
0.00779973 0.203831 0.643971
-0.581949 0.0388832 -0.697985
-0.323213 0.223571 -0.29237
-0.177778 0.308846 0.0513915
0.00542867 0.440789 0.348608
0.217398 0.606725 0.629116
-0.368188 0.441045 -0.624467
-0.19167 0.612247 -0.292158
0.0150221 0.657893 0.00172998
0.207159 0.740064 0.286743
0.402586 0.942993 0.703661
-0.781413 -0.936795 -0.640706
-0.592621 -0.821454 -0.318639
-0.404831 -0.673378 0.0155198
-0.177367 -0.584372 0.318521
-0.0173967 -0.446448 0.648193
-0.5868 -0.553939 -0.577991
-0.421846 -0.41935 -0.251692
-0.180633 -0.351689 -0.0144572
0.0333514 -0.24764 0.306283
0.204077 -0.13945 0.622786
-0.356334 -0.188848 -0.55136
-0.176105 -0.100651 -0.280543
0.00820008 0.000616021 0.0222604
0.205295 0.11144 0.312545
0.373752 0.26504 0.660438
-0.152833 0.0951579 -0.654275
0.0155581 0.208102 -0.286082
0.193252 0.290285 0.0019312
0.386758 0.419981 0.28182
0.592676 0.549671 0.563498
-0.0210233 0.466098 -0.57129
0.192463 0.540721 -0.275585
0.39963 0.619967 -0.00967615
0.554733 0.776721 0.278437
0.795532 0.882749 0.607817
-0.427814 -0.940566 -0.665245
-0.20907 -0.740954 -0.338925
-0.0392553 -0.682722 -0.00691842
0.162959 -0.556786 0.284954
0.362497 -0.460066 0.59253
-0.184846 -0.501352 -0.600881
-0.023482 -0.430815 -0.296743
0.201012 -0.349498 0.00254425
0.406655 -0.212337 0.302784
0.567281 -0.135516 0.650334
0.0143819 -0.197557 -0.584759
0.23472 -0.0934311 -0.257254
0.386039 0.00157359 0.0371116
0.55529 0.110538 0.348776
0.714522 0.21507 0.660654
0.209985 0.0761122 -0.571084
0.388183 0.22392 -0.305813
0.594836 0.314796 -0.0121489
0.757984 0.432393 0.266162
0.977281 0.542182 0.648228
0.339479 0.424466 -0.602178
0.585375 0.593743 -0.318825
0.769897 0.722435 -0.0110995
0.95376 0.71177 0.312148
1.14007 0.887769 0.64277
0.00582459 -0.818327 -0.674724
0.147459 -0.746178 -0.342092
0.319511 -0.693339 -0.00868778
0.569588 -0.519733 0.265136
0.742587 -0.479789 0.596205
0.201994 -0.518333 -0.688084
0.383986 -0.426097 -0.333911
0.54309 -0.347476 -0.0411913
0.828444 -0.25438 0.312865
0.928305 -0.0673122 0.715318
0.423855 -0.215034 -0.613424
0.59819 -0.0820225 -0.285407
0.763474 -0.0111514 0.0489615
0.926822 0.111597 0.345002
1.13731 0.211836 0.640934
0.564201 0.115639 -0.631235
0.747533 0.241934 -0.354105
0.960387 0.27556 -0.0148551
1.19884 0.440018 0.331034
1.35025 0.548655 0.677427
0.697742 0.492346 -0.662569
0.975862 0.49541 -0.347888
1.10193 0.599925 -0.018949
1.32766 0.808576 0.324444
1.5525 0.863087 0.670697


-1.58478 -0.817282 -0.56979
-1.28604 -0.780012 -0.366235
-1.14251 -0.646798 -0.0829462
-0.992604 -0.565949 0.281974
-0.849153 -0.328866 0.672398
-1.3058 -0.541768 -0.693134
-1.15143 -0.395529 -0.368435
-1.00037 -0.281385 0.00907003
-0.748772 -0.227275 0.3334
-0.549579 -0.0766416 0.656239
-1.13832 -0.235224 -0.693924
-0.998316 -0.0841454 -0.310994
-0.811835 0.0314317 -0.0214923
-0.520457 0.103109 0.29607
-0.353489 0.202386 0.628971
-0.980926 0.117888 -0.676686
-0.736005 0.203591 -0.362361
-0.593795 0.326311 -0.00637727
-0.38142 0.422568 0.369204
-0.221633 0.576401 0.664581
-0.722031 0.379543 -0.666945
-0.596147 0.539206 -0.304687
-0.379017 0.640896 0.0345421
-0.173641 0.763701 0.365366
0.0100131 0.939282 0.688485
-1.16135 -0.895095 -0.711312
-0.923989 -0.758039 -0.354816
-0.765265 -0.653859 -0.0170944
-0.602648 -0.536971 0.27031
-0.44908 -0.433379 0.581623
-0.913375 -0.563517 -0.72172
-0.784067 -0.426666 -0.290555
-0.627722 -0.273354 0.0117328
-0.367951 -0.245534 0.272425
-0.158759 -0.122672 0.613054
-0.777416 -0.225258 -0.598714
-0.600083 -0.0995064 -0.295619
-0.388887 0.0244988 -0.0171489
-0.18602 0.0812539 0.318338
0.0241462 0.201375 0.654137
-0.566975 0.0359204 -0.713472
-0.336929 0.222495 -0.316778
-0.168913 0.330956 0.0482105
0.019696 0.436518 0.352368
0.220562 0.602696 0.625462
-0.364251 0.433234 -0.614745
-0.194758 0.613999 -0.300252
0.0284996 0.643379 0.00726563
0.196868 0.745811 0.289761
0.417269 0.955772 0.71632
-0.779049 -0.946298 -0.645118
-0.574007 -0.837808 -0.32662
-0.399166 -0.679451 0.0164756
-0.180149 -0.586558 0.308732
-0.0141757 -0.45382 0.644517
-0.57993 -0.578568 -0.563831
-0.410415 -0.413229 -0.253922
-0.187461 -0.352271 0.000587656
0.0326342 -0.251993 0.307818
0.191373 -0.14857 0.624406
-0.354607 -0.193481 -0.548564
-0.166837 -0.0943328 -0.282588
0.000689355 -0.0145949 0.0167946
0.186863 0.0982092 0.324189
0.375824 0.287223 0.661048
-0.162043 0.0973289 -0.654358
0.0276442 0.20737 -0.273839
0.19645 0.310782 0.0197201
0.401545 0.42036 0.29346
0.587118 0.561677 0.554623
-0.0215088 0.480385 -0.565063
0.183967 0.542713 -0.282363
0.393716 0.616063 -0.00860404
0.557709 0.771695 0.260753
0.79656 0.88375 0.615448
-0.428482 -0.943657 -0.667769
-0.220246 -0.748291 -0.337637
-0.0322469 -0.694546 -0.0116742
0.159269 -0.571282 0.280517
0.351602 -0.458876 0.597608
-0.173484 -0.491804 -0.615122
-0.0287666 -0.430481 -0.299671
0.194822 -0.34758 0.00770363
0.429924 -0.22756 0.308718
0.553069 -0.132587 0.644251
0.0177696 -0.201944 -0.584575
0.24709 -0.113493 -0.26466
0.387215 0.0148411 0.0419174
0.553823 0.10883 0.356505
0.73005 0.215643 0.670839
0.206023 0.0922539 -0.57469
0.388554 0.223167 -0.298961
0.591308 0.31174 -0.0192122
0.749576 0.426936 0.257752
0.973646 0.540439 0.650206
0.342808 0.421297 -0.600761
0.580984 0.597032 -0.314175
0.776741 0.728787 -0.0139717
0.949058 0.722786 0.313824
1.14994 0.886898 0.655375
-0.00481913 -0.804595 -0.685859
0.154439 -0.751978 -0.347446
0.316223 -0.700007 -0.0244219
0.572133 -0.532427 0.26328
0.751605 -0.491921 0.590392
0.200727 -0.514925 -0.6966
0.383424 -0.429926 -0.335789
0.560365 -0.336598 -0.0505463
0.835744 -0.262042 0.327321
0.924723 -0.0770041 0.734625
0.435312 -0.212527 -0.612992
0.599992 -0.0808183 -0.291065
0.75713 -0.0244837 0.0438495
0.927531 0.105888 0.357393
1.14858 0.217975 0.660513
0.572093 0.124548 -0.64115
0.752038 0.236703 -0.350446
0.965187 0.268436 -0.0204782
1.21124 0.442417 0.32256
1.34332 0.540092 0.68477
0.685717 0.498049 -0.675774
0.990092 0.500481 -0.356453
1.10594 0.591945 -0.00933899
1.33843 0.810428 0.32342
1.55949 0.867661 0.679122


-1.59741 -0.803438 -0.568719
-1.28723 -0.784248 -0.387731
-1.13593 -0.635024 -0.0829239
-0.987662 -0.558784 0.275255
-0.86314 -0.315688 0.687988
-1.31612 -0.552241 -0.706771
-1.15881 -0.398721 -0.371839
-1.0097 -0.273476 0.0161033
-0.754525 -0.220056 0.33418
-0.56299 -0.0792053 0.653033
-1.13783 -0.236661 -0.713635
-0.997003 -0.0732617 -0.308901
-0.814635 0.0421862 -0.0141015
-0.524139 0.0851358 0.315564
-0.352737 0.207368 0.634288
-0.989022 0.119617 -0.681467
-0.732776 0.216998 -0.368843
-0.596944 0.323509 -0.0263962
-0.368527 0.430527 0.368823
-0.21462 0.571931 0.674813
-0.717808 0.379655 -0.681632
-0.598718 0.545281 -0.311211
-0.376341 0.639169 0.040381
-0.172475 0.776285 0.376641
0.00985351 0.941525 0.692689
-1.16918 -0.900566 -0.728839
-0.942479 -0.754326 -0.364384
-0.771363 -0.662089 -0.0236839
-0.619991 -0.546063 0.283258
-0.457153 -0.432262 0.592807
-0.92166 -0.574945 -0.744008
-0.792352 -0.423449 -0.297949
-0.627995 -0.271106 0.0164313
-0.392267 -0.240821 0.298463
-0.162584 -0.118347 0.644895
-0.781704 -0.205168 -0.602018
-0.601699 -0.101714 -0.313711
-0.38512 0.0338508 0.00598381
-0.181694 0.0724267 0.318108
0.0374424 0.200048 0.660503
-0.552072 0.043522 -0.728258
-0.356457 0.225578 -0.340975
-0.164989 0.350482 0.0402361
0.0312068 0.427331 0.355894
0.219022 0.603982 0.621385
-0.36656 0.424727 -0.605813
-0.204955 0.613861 -0.298456
0.0273788 0.630069 0.0161539
0.190913 0.756625 0.300459
0.431353 0.964272 0.725864
-0.784133 -0.951793 -0.648226
-0.55216 -0.858007 -0.32694
-0.390033 -0.685241 0.00900397
-0.19873 -0.583393 0.302617
-0.0137794 -0.464688 0.636014
-0.56835 -0.597519 -0.55208
-0.402351 -0.413251 -0.265937
-0.186255 -0.349815 0.0238013
0.0224136 -0.244076 0.313729
0.182227 -0.146822 0.624204
-0.361996 -0.205001 -0.553076
-0.153614 -0.0913779 -0.281151
-0.00320709 -0.0315232 0.0166647
0.166065 0.0848685 0.342887
0.377892 0.299211 0.657697
-0.174722 0.108806 -0.650537
0.0359357 0.209638 -0.267093
0.198927 0.333853 0.038615
0.402307 0.42184 0.306863
0.589135 0.578578 0.554639
-0.013433 0.484748 -0.56927
0.181666 0.540729 -0.297371
0.39018 0.616013 -0.00704467
0.565297 0.770001 0.253112
0.78891 0.882385 0.621229
-0.420077 -0.94234 -0.668009
-0.231404 -0.7529 -0.337502
-0.0307058 -0.703787 -0.0204951
0.17464 -0.59498 0.282753
0.347426 -0.463437 0.598246
-0.171043 -0.492384 -0.633532
-0.0227846 -0.431603 -0.302471
0.188949 -0.343513 0.00555733
0.443028 -0.235599 0.315141
0.544232 -0.128959 0.637404
0.0283829 -0.210674 -0.581803
0.245466 -0.130244 -0.275949
0.391887 0.0208319 0.0398143
0.558772 0.106476 0.364598
0.748877 0.221647 0.676927
0.201448 0.109803 -0.581642
0.390449 0.225263 -0.289318
0.585301 0.306059 -0.0327756
0.755387 0.422948 0.257723
0.965233 0.539699 0.647544
0.345911 0.423028 -0.598623
0.577973 0.593172 -0.312882
0.780094 0.730706 -0.0225977
0.94747 0.735818 0.31868
1.16704 0.882403 0.666171
-0.0198756 -0.798072 -0.695222
0.161241 -0.754896 -0.355475
0.325222 -0.703091 -0.0404853
0.575695 -0.557794 0.26016
0.756969 -0.503059 0.588058
0.202444 -0.505842 -0.699791
0.375073 -0.445732 -0.340836
0.579584 -0.325334 -0.047352
0.838924 -0.264163 0.34002
0.921408 -0.091739 0.750607
0.44261 -0.208429 -0.61336
0.60253 -0.0790642 -0.30081
0.747668 -0.0376609 0.0409808
0.928738 0.102898 0.371178
1.15798 0.223189 0.677114
0.57901 0.135197 -0.650861
0.756938 0.234785 -0.343395
0.966986 0.259313 -0.0254649
1.21882 0.444147 0.317504
1.3365 0.53465 0.689122
0.678182 0.502275 -0.685451
1.00394 0.509939 -0.363253
1.11623 0.588199 0.00293008
1.34635 0.809417 0.325053
1.56289 0.870964 0.685786


-1.61119 -0.788878 -0.570715
-1.29359 -0.787022 -0.410451
-1.12911 -0.61915 -0.0779444
-0.982741 -0.548905 0.266719
-0.874556 -0.303279 0.700975
-1.3264 -0.566981 -0.716981
-1.16497 -0.406677 -0.377235
-1.01598 -0.270243 0.0209852
-0.768446 -0.206884 0.343561
-0.578023 -0.0876681 0.647295
-1.13388 -0.235344 -0.731836
-0.99154 -0.062608 -0.311496
-0.815104 0.0509442 -0.0049225
-0.548898 0.0764224 0.34123
-0.345426 0.211416 0.644882
-0.993936 0.118034 -0.682532
-0.735125 0.227745 -0.372566
-0.593616 0.324113 -0.04337
-0.352385 0.442928 0.355768
-0.202671 0.564268 0.686047
-0.71509 0.382773 -0.70051
-0.59543 0.554847 -0.320824
-0.3745 0.63869 0.046541
-0.170164 0.785955 0.383647
0.0114245 0.939254 0.693953
-1.17466 -0.903783 -0.744193
-0.948179 -0.748935 -0.378697
-0.775819 -0.670293 -0.033851
-0.629916 -0.557768 0.295988
-0.463252 -0.431959 0.607362
-0.930955 -0.586437 -0.759737
-0.800108 -0.416708 -0.304884
-0.621679 -0.27534 0.0108266
-0.408086 -0.237611 0.324506
-0.178835 -0.115135 0.67234
-0.789521 -0.190365 -0.606682
-0.598934 -0.104085 -0.321438
-0.37457 0.0346871 0.0161666
-0.173255 0.0678282 0.320404
0.0420259 0.200911 0.666561
-0.53729 0.0586618 -0.740848
-0.37507 0.215646 -0.344003
-0.170364 0.350405 0.031119
0.0358152 0.417861 0.359983
0.212001 0.612624 0.620371
-0.372035 0.428512 -0.611025
-0.218231 0.609706 -0.290207
0.017938 0.634906 0.022977
0.191321 0.770875 0.312438
0.44337 0.968722 0.732692
-0.792541 -0.952944 -0.649563
-0.547227 -0.886841 -0.317495
-0.386665 -0.687835 -0.00326775
-0.219405 -0.576528 0.302373
-0.0181671 -0.475866 0.622733
-0.557153 -0.607403 -0.546605
-0.395504 -0.417784 -0.275176
-0.185451 -0.346429 0.0421754
0.00787248 -0.24213 0.323397
0.180823 -0.140954 0.625589
-0.369403 -0.215872 -0.563423
-0.149828 -0.0927854 -0.287408
0.0021798 -0.0390061 0.0255549
0.162005 0.0758795 0.355942
0.387948 0.29799 0.652775
-0.18549 0.119925 -0.642528
0.0361337 0.214292 -0.261496
0.19935 0.334922 0.0519949
0.395176 0.425101 0.319972
0.59791 0.596496 0.563902
-0.00855484 0.479808 -0.586655
0.187992 0.541187 -0.302256
0.390847 0.622898 -0.00768252
0.574064 0.772439 0.255765
0.781115 0.881373 0.626407
-0.406282 -0.937215 -0.666676
-0.228128 -0.749129 -0.341496
